	index	Time	TemperatureF	Humidity	DryBulb	WetBulb	DATE	Hour	Minute	Day	Weekend	Holiday
12125	348	2017-05-23 14:32:00	80.4	52.0	80.4	(66.39+0j)	2017-05-23 15:00:00	15	900	3	0	0
12126	372	2017-05-23 15:33:00	82.9	48.0	82.9	(66.96+0j)	2017-05-23 16:00:00	16	960	3	0	0
12127	396	2017-05-23 16:34:00	81.3	52.0	81.3	(67.17+0j)	2017-05-23 17:00:00	17	1020	3	0	0
12128	420	2017-05-23 17:35:00	74.3	67.0	74.3	(65.97+0j)	2017-05-23 18:00:00	18	1080	3	0	0
12129	444	2017-05-23 18:35:00	67.3	91.0	67.3	(65.59+0j)	2017-05-23 19:00:00	19	1140	3	0	0
12130	466	2017-05-23 19:32:00	67.3	84.0	67.3	(63.92+0j)	2017-05-23 20:00:00	20	1200	3	0	0
12131	492	2017-05-23 20:31:00	65.1	83.0	65.1	(61.55+0j)	2017-05-23 21:00:00	21	1260	3	0	0
12132	514	2017-05-23 21:32:00	63.7	86.0	63.7	(60.9+0j)	2017-05-23 22:00:00	22	1320	3	0	0
12133	538	2017-05-23 22:33:00	63.3	77.0	63.3	(58.37+0j)	2017-05-23 23:00:00	23	1380	3	0	0
12134	562	2017-05-23 23:34:00	61.2	73.0	61.2	(55.4+0j)	2017-05-24 00:00:00	0	0	4	0	0
12135	12	2017-05-24 00:35:00	60.1	74.0	60.1	(54.61+0j)	2017-05-24 01:00:00	1	60	4	0	0
12136	36	2017-05-24 01:31:00	59.2	74.0	59.2	(53.76+0j)	2017-05-24 02:00:00	2	120	4	0	0
12137	60	2017-05-24 02:32:00	58.8	77.0	58.8	(54.09+0j)	2017-05-24 03:00:00	3	180	4	0	0
12138	84	2017-05-24 03:33:00	57.2	85.0	57.2	(54.34+0j)	2017-05-24 04:00:00	4	240	4	0	0
12139	110	2017-05-24 04:34:00	59.0	77.0	59.0	(54.28+0j)	2017-05-24 05:00:00	5	300	4	0	0
12140	134	2017-05-24 05:35:00	58.1	82.0	58.1	(54.55+0j)	2017-05-24 06:00:00	6	360	4	0	0
12141	156	2017-05-24 06:31:00	57.7	82.0	57.7	(54.17+0j)	2017-05-24 07:00:00	7	420	4	0	0
12142	180	2017-05-24 07:32:00	59.2	72.0	59.2	(53.28+0j)	2017-05-24 08:00:00	8	480	4	0	0
12143	206	2017-05-24 08:34:00	61.9	63.0	61.9	(53.48+0j)	2017-05-24 09:00:00	9	540	4	0	0
12144	232	2017-05-24 09:35:00	65.7	55.0	65.7	(54.57+0j)	2017-05-24 10:00:00	10	600	4	0	0
12145	254	2017-05-24 10:31:00	70.3	45.0	70.3	(55.15+0j)	2017-05-24 11:00:00	11	660	4	0	0
12146	278	2017-05-24 11:32:00	75.0	36.0	75.0	(55.26+0j)	2017-05-24 12:00:00	12	720	4	0	0
12147	302	2017-05-24 12:33:00	77.9	27.0	77.9	(52.87+0j)	2017-05-24 13:00:00	13	780	4	0	0
12148	328	2017-05-24 13:32:00	79.9	22.0	79.9	(51.21+0j)	2017-05-24 14:00:00	14	840	4	0	0
12149	352	2017-05-24 14:32:00	81.1	24.0	81.1	(53.37+0j)	2017-05-24 15:00:00	15	900	4	0	0
12150	376	2017-05-24 15:33:00	82.6	22.0	82.6	(53.1+0j)	2017-05-24 16:00:00	16	960	4	0	0
12151	400	2017-05-24 16:34:00	84.7	20.0	84.7	(53.11+0j)	2017-05-24 17:00:00	17	1020	4	0	0
12152	424	2017-05-24 17:35:00	86.5	20.0	86.5	(54.33+0j)	2017-05-24 18:00:00	18	1080	4	0	0
12153	448	2017-05-24 18:34:00	86.4	20.0	86.4	(54.26+0j)	2017-05-24 19:00:00	19	1140	4	0	0
12154	472	2017-05-24 19:35:00	86.9	21.0	86.9	(55.36+0j)	2017-05-24 20:00:00	20	1200	4	0	0
12155	494	2017-05-24 20:31:00	84.6	24.0	84.6	(55.86+0j)	2017-05-24 21:00:00	21	1260	4	0	0
12156	518	2017-05-24 21:34:00	78.1	34.0	78.1	(56.74+0j)	2017-05-24 22:00:00	22	1320	4	0	0
12157	542	2017-05-24 22:35:00	77.7	35.0	77.7	(56.92+0j)	2017-05-24 23:00:00	23	1380	4	0	0
12158	566	2017-05-24 23:35:00	74.8	47.0	74.8	(59.69+0j)	2017-05-25 00:00:00	0	0	5	0	0
12159	10	2017-05-25 00:31:00	71.2	54.0	71.2	(59.08+0j)	2017-05-25 01:00:00	1	60	5	0	0
12160	34	2017-05-25 01:31:00	69.8	55.0	69.8	(58.18+0j)	2017-05-25 02:00:00	2	120	5	0	0
12161	58	2017-05-25 02:31:00	68.7	60.0	68.7	(58.77+0j)	2017-05-25 03:00:00	3	180	5	0	0
12162	82	2017-05-25 03:32:00	67.3	54.0	67.3	(55.67+0j)	2017-05-25 04:00:00	4	240	5	0	0
12163	106	2017-05-25 04:33:00	67.6	56.0	67.6	(56.56+0j)	2017-05-25 05:00:00	5	300	5	0	0
12164	130	2017-05-25 05:32:00	67.6	58.0	67.6	(57.18+0j)	2017-05-25 06:00:00	6	360	5	0	0
12165	154	2017-05-25 06:32:00	67.5	59.0	67.5	(57.39+0j)	2017-05-25 07:00:00	7	420	5	0	0
12166	178	2017-05-25 07:33:00	69.1	61.0	69.1	(59.43+0j)	2017-05-25 08:00:00	8	480	5	0	0
12167	202	2017-05-25 08:34:00	71.1	59.0	71.1	(60.61+0j)	2017-05-25 09:00:00	9	540	5	0	0
12168	226	2017-05-25 09:32:00	74.7	53.0	74.7	(61.8+0j)	2017-05-25 10:00:00	10	600	5	0	0
12169	250	2017-05-25 10:32:00	77.0	45.0	77.0	(60.76+0j)	2017-05-25 11:00:00	11	660	5	0	0
12170	274	2017-05-25 11:33:00	80.4	37.0	80.4	(60.02+0j)	2017-05-25 12:00:00	12	720	5	0	0
12171	298	2017-05-25 12:34:00	83.8	33.0	83.8	(60.66+0j)	2017-05-25 13:00:00	13	780	5	0	0
12172	322	2017-05-25 13:33:00	86.7	31.0	86.7	(61.76+0j)	2017-05-25 14:00:00	14	840	5	0	0
12173	348	2017-05-25 14:35:00	88.3	33.0	88.3	(64.14+0j)	2017-05-25 15:00:00	15	900	5	0	0
12174	370	2017-05-25 15:31:00	89.2	33.0	89.2	(64.83+0j)	2017-05-25 16:00:00	16	960	5	0	0
12175	396	2017-05-25 16:33:00	90.9	33.0	90.9	(66.15+0j)	2017-05-25 17:00:00	17	1020	5	0	0
12176	420	2017-05-25 17:34:00	91.4	35.0	91.4	(67.68+0j)	2017-05-25 18:00:00	18	1080	5	0	0
12177	444	2017-05-25 18:35:00	91.4	39.0	91.4	(69.85+0j)	2017-05-25 19:00:00	19	1140	5	0	0
12178	468	2017-05-25 19:34:00	89.4	44.0	89.4	(70.67+0j)	2017-05-25 20:00:00	20	1200	5	0	0
12179	492	2017-05-25 20:35:00	86.4	54.0	86.4	(72.4+0j)	2017-05-25 21:00:00	21	1260	5	0	0
12180	516	2017-05-25 21:35:00	83.3	63.0	83.3	(72.93+0j)	2017-05-25 22:00:00	22	1320	5	0	0
12181	538	2017-05-25 22:31:00	79.7	70.0	79.7	(71.89+0j)	2017-05-25 23:00:00	23	1380	5	0	0
12182	562	2017-05-25 23:32:00	77.7	76.0	77.7	(71.79+0j)	2017-05-26 00:00:00	0	0	6	0	0
12183	12	2017-05-26 00:33:00	77.2	81.0	77.2	(72.72+0j)	2017-05-26 01:00:00	1	60	6	0	0
12184	36	2017-05-26 01:34:00	77.2	84.0	77.2	(73.53+0j)	2017-05-26 02:00:00	2	120	6	0	0
12185	60	2017-05-26 02:35:00	77.2	90.0	77.2	(75.11+0j)	2017-05-26 03:00:00	3	180	6	0	0
12186	80	2017-05-26 03:31:00	77.5	83.0	77.5	(73.55+0j)	2017-05-26 04:00:00	4	240	6	0	0
12187	104	2017-05-26 04:31:00	78.1	79.0	78.1	(73.03+0j)	2017-05-26 05:00:00	5	300	6	0	0
12188	128	2017-05-26 05:32:00	78.1	80.0	78.1	(73.31+0j)	2017-05-26 06:00:00	6	360	6	0	0
12189	152	2017-05-26 06:33:00	79.0	75.0	79.0	(72.74+0j)	2017-05-26 07:00:00	7	420	6	0	0
12190	176	2017-05-26 07:34:00	78.8	77.0	78.8	(73.13+0j)	2017-05-26 08:00:00	8	480	6	0	0
12191	202	2017-05-26 08:35:00	79.0	76.0	79.0	(73.03+0j)	2017-05-26 09:00:00	9	540	6	0	0
12192	226	2017-05-26 09:34:00	79.5	78.0	79.5	(74.08+0j)	2017-05-26 10:00:00	10	600	6	0	0
12193	250	2017-05-26 10:32:00	80.1	76.0	80.1	(74.07+0j)	2017-05-26 11:00:00	11	660	6	0	0
12194	274	2017-05-26 11:31:00	80.6	76.0	80.6	(74.55+0j)	2017-05-26 12:00:00	12	720	6	0	0
12195	300	2017-05-26 12:34:00	81.9	74.0	81.9	(75.18+0j)	2017-05-26 13:00:00	13	780	6	0	0
12196	324	2017-05-26 13:31:00	82.2	73.0	82.2	(75.15+0j)	2017-05-26 14:00:00	14	840	6	0	0
12197	348	2017-05-26 14:32:00	84.0	67.0	84.0	(74.92+0j)	2017-05-26 15:00:00	15	900	6	0	0
12198	372	2017-05-26 15:32:00	86.9	58.0	86.9	(74.38+0j)	2017-05-26 16:00:00	16	960	6	0	0
12199	396	2017-05-26 16:33:00	89.2	50.0	89.2	(73.19+0j)	2017-05-26 17:00:00	17	1020	6	0	0
12200	420	2017-05-26 17:34:00	90.0	50.0	90.0	(73.88+0j)	2017-05-26 18:00:00	18	1080	6	0	0
12201	444	2017-05-26 18:31:00	90.1	51.0	90.1	(74.39+0j)	2017-05-26 19:00:00	19	1140	6	0	0
12202	468	2017-05-26 19:32:00	89.2	53.0	89.2	(74.44+0j)	2017-05-26 20:00:00	20	1200	6	0	0
12203	492	2017-05-26 20:32:00	88.3	61.0	88.3	(76.75+0j)	2017-05-26 21:00:00	21	1260	6	0	0
12204	516	2017-05-26 21:32:00	85.5	73.0	85.5	(78.26+0j)	2017-05-26 22:00:00	22	1320	6	0	0
12205	540	2017-05-26 22:33:00	83.3	79.0	83.3	(78+0j)	2017-05-26 23:00:00	23	1380	6	0	0
12206	564	2017-05-26 23:34:00	81.0	83.0	81.0	(76.94+0j)	2017-05-27 00:00:00	0	0	7	1	0
12207	12	2017-05-27 00:35:00	80.6	84.0	80.6	(76.83+0j)	2017-05-27 01:00:00	1	60	7	1	0
12208	36	2017-05-27 01:31:00	80.4	86.0	80.4	(77.19+0j)	2017-05-27 02:00:00	2	120	7	1	0
12209	58	2017-05-27 02:32:00	80.1	89.0	80.1	(77.7+0j)	2017-05-27 03:00:00	3	180	7	1	0
12210	82	2017-05-27 03:33:00	80.6	91.0	80.6	(78.72+0j)	2017-05-27 04:00:00	4	240	7	1	0
12211	108	2017-05-27 04:35:00	81.0	91.0	81.0	(79.12+0j)	2017-05-27 05:00:00	5	300	7	1	0
12212	130	2017-05-27 05:31:00	80.2	89.0	80.2	(77.8+0j)	2017-05-27 06:00:00	6	360	7	1	0
12213	156	2017-05-27 06:34:00	80.1	87.0	80.1	(77.16+0j)	2017-05-27 07:00:00	7	420	7	1	0
12214	180	2017-05-27 07:35:00	80.2	86.0	80.2	(76.99+0j)	2017-05-27 08:00:00	8	480	7	1	0
12215	204	2017-05-27 08:35:00	80.2	80.0	80.2	(75.32+0j)	2017-05-27 09:00:00	9	540	7	1	0
12216	226	2017-05-27 09:31:00	81.3	78.0	81.3	(75.8+0j)	2017-05-27 10:00:00	10	600	7	1	0
12217	250	2017-05-27 10:32:00	83.7	73.0	83.7	(76.57+0j)	2017-05-27 11:00:00	11	660	7	1	0
12218	274	2017-05-27 11:35:00	85.1	68.0	85.1	(76.27+0j)	2017-05-27 12:00:00	12	720	7	1	0
12219	296	2017-05-27 12:31:00	86.4	63.0	86.4	(75.75+0j)	2017-05-27 13:00:00	13	780	7	1	0
12220	320	2017-05-27 13:32:00	88.7	59.0	88.7	(76.36+0j)	2017-05-27 14:00:00	14	840	7	1	0
12221	344	2017-05-27 14:35:00	90.1	52.0	90.1	(74.81+0j)	2017-05-27 15:00:00	15	900	7	1	0
12222	368	2017-05-27 15:33:00	92.1	49.0	92.1	(75.24+0j)	2017-05-27 16:00:00	16	960	7	1	0
12223	392	2017-05-27 16:34:00	93.4	45.0	93.4	(74.49+0j)	2017-05-27 17:00:00	17	1020	7	1	0
12224	416	2017-05-27 17:37:00	94.1	45.0	94.1	(75.08+0j)	2017-05-27 18:00:00	18	1080	7	1	0
12225	438	2017-05-27 18:33:00	93.6	48.0	93.6	(76.07+0j)	2017-05-27 19:00:00	19	1140	7	1	0
12226	462	2017-05-27 19:34:00	91.0	55.0	91.0	(76.84+0j)	2017-05-27 20:00:00	20	1200	7	1	0
12227	486	2017-05-27 20:31:00	89.2	60.0	89.2	(77.19+0j)	2017-05-27 21:00:00	21	1260	7	1	0
12228	512	2017-05-27 21:32:00	85.8	70.0	85.8	(77.57+0j)	2017-05-27 22:00:00	22	1320	7	1	0
12229	536	2017-05-27 22:33:00	83.3	74.0	83.3	(76.5+0j)	2017-05-27 23:00:00	23	1380	7	1	0
12230	560	2017-05-27 23:34:00	80.2	80.0	80.2	(75.32+0j)	2017-05-28 00:00:00	0	0	1	1	0
12231	12	2017-05-28 00:33:00	79.3	83.0	79.3	(75.29+0j)	2017-05-28 01:00:00	1	60	1	1	0
12232	34	2017-05-28 01:32:00	78.6	86.0	78.6	(75.43+0j)	2017-05-28 02:00:00	2	120	1	1	0
12233	58	2017-05-28 02:33:00	77.7	87.0	77.7	(74.82+0j)	2017-05-28 03:00:00	3	180	1	1	0
12234	82	2017-05-28 03:33:00	77.5	88.0	77.5	(74.88+0j)	2017-05-28 04:00:00	4	240	1	1	0
12235	106	2017-05-28 04:34:00	77.7	87.0	77.7	(74.82+0j)	2017-05-28 05:00:00	5	300	1	1	0
12236	130	2017-05-28 05:33:00	77.7	86.0	77.7	(74.55+0j)	2017-05-28 06:00:00	6	360	1	1	0
12237	152	2017-05-28 06:34:00	77.7	87.0	77.7	(74.82+0j)	2017-05-28 07:00:00	7	420	1	1	0
12238	178	2017-05-28 07:35:00	77.7	84.0	77.7	(74.02+0j)	2017-05-28 08:00:00	8	480	1	1	0
12239	200	2017-05-28 08:31:00	80.8	74.0	80.8	(74.14+0j)	2017-05-28 09:00:00	9	540	1	1	0
12240	224	2017-05-28 09:32:00	82.4	69.0	82.4	(74.09+0j)	2017-05-28 10:00:00	10	600	1	1	0
12241	248	2017-05-28 10:33:00	84.9	63.0	84.9	(74.39+0j)	2017-05-28 11:00:00	11	660	1	1	0
12242	272	2017-05-28 11:33:00	85.3	65.0	85.3	(75.44+0j)	2017-05-28 12:00:00	12	720	1	1	0
12243	296	2017-05-28 12:34:00	86.4	62.0	86.4	(75.39+0j)	2017-05-28 13:00:00	13	780	1	1	0
12244	320	2017-05-28 13:35:00	88.0	54.0	88.0	(73.8+0j)	2017-05-28 14:00:00	14	840	1	1	0
12245	342	2017-05-28 14:31:00	89.8	54.0	89.8	(75.38+0j)	2017-05-28 15:00:00	15	900	1	1	0
12246	366	2017-05-28 15:31:00	90.1	52.0	90.1	(74.81+0j)	2017-05-28 16:00:00	16	960	1	1	0
12247	392	2017-05-28 16:35:00	90.9	52.0	90.9	(75.51+0j)	2017-05-28 17:00:00	17	1020	1	1	0
12248	416	2017-05-28 17:33:00	90.3	51.0	90.3	(74.56+0j)	2017-05-28 18:00:00	18	1080	1	1	0
12249	440	2017-05-28 18:34:00	89.4	59.0	89.4	(76.99+0j)	2017-05-28 19:00:00	19	1140	1	1	0
12250	466	2017-05-28 19:35:00	69.8	75.0	69.8	(64.03+0j)	2017-05-28 20:00:00	20	1200	1	1	0
12251	488	2017-05-28 20:31:00	72.1	84.0	72.1	(68.58+0j)	2017-05-28 21:00:00	21	1260	1	1	0
12252	512	2017-05-28 21:31:00	74.3	91.0	74.3	(72.5+0j)	2017-05-28 22:00:00	22	1320	1	1	0
12253	534	2017-05-28 22:33:00	77.2	93.0	77.2	(75.88+0j)	2017-05-28 23:00:00	23	1380	1	1	0
12254	558	2017-05-28 23:33:00	74.7	94.0	74.7	(73.64+0j)	2017-05-29 00:00:00	0	0	2	0	1
12255	12	2017-05-29 00:34:00	75.0	92.0	75.0	(73.45+0j)	2017-05-29 01:00:00	1	60	2	0	1
12256	36	2017-05-29 01:35:00	75.2	89.0	75.2	(72.89+0j)	2017-05-29 02:00:00	2	120	2	0	1
12257	58	2017-05-29 02:31:00	75.2	92.0	75.2	(73.64+0j)	2017-05-29 03:00:00	3	180	2	0	1
12258	84	2017-05-29 03:33:00	73.6	87.0	73.6	(70.81+0j)	2017-05-29 04:00:00	4	240	2	0	1
12259	108	2017-05-29 04:34:00	73.0	85.0	73.0	(69.71+0j)	2017-05-29 05:00:00	5	300	2	0	1
12260	132	2017-05-29 05:35:00	72.9	89.0	72.9	(70.63+0j)	2017-05-29 06:00:00	6	360	2	0	1
12261	154	2017-05-29 06:31:00	73.8	95.0	73.8	(72.99+0j)	2017-05-29 07:00:00	7	420	2	0	1
12262	176	2017-05-29 07:32:00	73.6	94.0	73.6	(72.55+0j)	2017-05-29 08:00:00	8	480	2	0	1
12263	200	2017-05-29 08:33:00	73.2	92.0	73.2	(71.66+0j)	2017-05-29 09:00:00	9	540	2	0	1
12264	226	2017-05-29 09:35:00	73.8	86.0	73.8	(70.75+0j)	2017-05-29 10:00:00	10	600	2	0	1
12265	250	2017-05-29 10:35:00	74.7	83.0	74.7	(70.84+0j)	2017-05-29 11:00:00	11	660	2	0	1
12266	274	2017-05-29 11:35:00	75.6	74.0	75.6	(69.23+0j)	2017-05-29 12:00:00	12	720	2	0	1
12267	298	2017-05-29 12:33:00	77.2	70.0	77.2	(69.56+0j)	2017-05-29 13:00:00	13	780	2	0	1
12268	322	2017-05-29 13:33:00	79.0	67.0	79.0	(70.31+0j)	2017-05-29 14:00:00	14	840	2	0	1
12269	346	2017-05-29 14:34:00	81.1	58.0	81.1	(69.21+0j)	2017-05-29 15:00:00	15	900	2	0	1
12270	370	2017-05-29 15:35:00	82.8	52.0	82.8	(68.48+0j)	2017-05-29 16:00:00	16	960	2	0	1
12271	392	2017-05-29 16:31:00	85.6	51.0	85.6	(70.5+0j)	2017-05-29 17:00:00	17	1020	2	0	1
12272	416	2017-05-29 17:32:00	86.2	46.0	86.2	(68.9+0j)	2017-05-29 18:00:00	18	1080	2	0	1
12273	440	2017-05-29 18:32:00	86.2	45.0	86.2	(68.46+0j)	2017-05-29 19:00:00	19	1140	2	0	1
12274	464	2017-05-29 19:33:00	84.4	54.0	84.4	(70.65+0j)	2017-05-29 20:00:00	20	1200	2	0	1
12275	490	2017-05-29 20:34:00	82.9	60.0	82.9	(71.53+0j)	2017-05-29 21:00:00	21	1260	2	0	1
12276	514	2017-05-29 21:35:00	80.2	63.0	80.2	(70.11+0j)	2017-05-29 22:00:00	22	1320	2	0	1
12277	536	2017-05-29 22:31:00	79.2	66.0	79.2	(70.18+0j)	2017-05-29 23:00:00	23	1380	2	0	1
12278	560	2017-05-29 23:32:00	77.9	69.0	77.9	(69.91+0j)	2017-05-30 00:00:00	0	0	3	0	0
12279	12	2017-05-30 00:33:00	76.3	75.0	76.3	(70.18+0j)	2017-05-30 01:00:00	1	60	3	0	0
12280	36	2017-05-30 01:34:00	75.7	75.0	75.7	(69.61+0j)	2017-05-30 02:00:00	2	120	3	0	0
12281	60	2017-05-30 02:34:00	75.4	82.0	75.4	(71.25+0j)	2017-05-30 03:00:00	3	180	3	0	0
12282	84	2017-05-30 03:33:00	74.1	87.0	74.1	(71.3+0j)	2017-05-30 04:00:00	4	240	3	0	0
12283	108	2017-05-30 04:31:00	73.4	92.0	73.4	(71.86+0j)	2017-05-30 05:00:00	5	300	3	0	0
12284	132	2017-05-30 05:32:00	73.8	91.0	73.8	(72.01+0j)	2017-05-30 06:00:00	6	360	3	0	0
12285	156	2017-05-30 06:33:00	73.4	94.0	73.4	(72.35+0j)	2017-05-30 07:00:00	7	420	3	0	0
12286	180	2017-05-30 07:34:00	73.0	92.0	73.0	(71.47+0j)	2017-05-30 08:00:00	8	480	3	0	0
12287	204	2017-05-30 08:34:00	75.7	74.0	75.7	(69.33+0j)	2017-05-30 09:00:00	9	540	3	0	0
12288	228	2017-05-30 09:35:00	78.4	69.0	78.4	(70.38+0j)	2017-05-30 10:00:00	10	600	3	0	0
12289	254	2017-05-30 10:34:00	81.0	61.0	81.0	(70.16+0j)	2017-05-30 11:00:00	11	660	3	0	0
12290	278	2017-05-30 11:35:00	82.8	53.0	82.8	(68.86+0j)	2017-05-30 12:00:00	12	720	3	0	0
12291	302	2017-05-30 12:36:00	83.1	54.0	83.1	(69.51+0j)	2017-05-30 13:00:00	13	780	3	0	0
12292	326	2017-05-30 13:34:00	85.6	43.0	85.6	(67.06+0j)	2017-05-30 14:00:00	14	840	3	0	0
12293	350	2017-05-30 14:32:00	85.6	44.0	85.6	(67.51+0j)	2017-05-30 15:00:00	15	900	3	0	0
12294	374	2017-05-30 15:33:00	85.5	44.0	85.5	(67.43+0j)	2017-05-30 16:00:00	16	960	3	0	0
12295	398	2017-05-30 16:33:00	84.9	47.0	84.9	(68.24+0j)	2017-05-30 17:00:00	17	1020	3	0	0
12296	420	2017-05-30 17:34:00	84.6	51.0	84.6	(69.64+0j)	2017-05-30 18:00:00	18	1080	3	0	0
12297	444	2017-05-30 18:35:00	84.4	51.0	84.4	(69.47+0j)	2017-05-30 19:00:00	19	1140	3	0	0
12298	466	2017-05-30 19:31:00	84.2	50.0	84.2	(68.89+0j)	2017-05-30 20:00:00	20	1200	3	0	0
12299	490	2017-05-30 20:32:00	82.6	51.0	82.6	(67.91+0j)	2017-05-30 21:00:00	21	1260	3	0	0
12300	514	2017-05-30 21:32:00	80.6	57.0	80.6	(68.41+0j)	2017-05-30 22:00:00	22	1320	3	0	0
12301	538	2017-05-30 22:33:00	79.7	63.0	79.7	(69.66+0j)	2017-05-30 23:00:00	23	1380	3	0	0
12302	560	2017-05-30 23:34:00	79.2	67.0	79.2	(70.49+0j)	2017-05-31 00:00:00	0	0	4	0	0
12303	10	2017-05-31 00:35:00	77.2	74.0	77.2	(70.74+0j)	2017-05-31 01:00:00	1	60	4	0	0
12304	34	2017-05-31 01:36:00	75.7	76.0	75.7	(69.9+0j)	2017-05-31 02:00:00	2	120	4	0	0
12305	60	2017-05-31 02:35:00	75.7	76.0	75.7	(69.9+0j)	2017-05-31 03:00:00	3	180	4	0	0
12306	84	2017-05-31 03:36:00	75.4	81.0	75.4	(70.98+0j)	2017-05-31 04:00:00	4	240	4	0	0
12307	106	2017-05-31 04:32:00	75.2	83.0	75.2	(71.33+0j)	2017-05-31 05:00:00	5	300	4	0	0
12308	130	2017-05-31 05:33:00	74.7	85.0	74.7	(71.37+0j)	2017-05-31 06:00:00	6	360	4	0	0
12309	154	2017-05-31 06:34:00	73.0	91.0	73.0	(71.22+0j)	2017-05-31 07:00:00	7	420	4	0	0
12310	176	2017-05-31 07:35:00	75.6	77.0	75.6	(70.08+0j)	2017-05-31 08:00:00	8	480	4	0	0
12311	198	2017-05-31 08:31:00	75.6	81.0	75.6	(71.18+0j)	2017-05-31 09:00:00	9	540	4	0	0
12312	222	2017-05-31 09:32:00	79.0	73.0	79.0	(72.15+0j)	2017-05-31 10:00:00	10	600	4	0	0
12313	246	2017-05-31 10:33:00	81.0	61.0	81.0	(70.16+0j)	2017-05-31 11:00:00	11	660	4	0	0
12314	270	2017-05-31 11:33:00	82.8	60.0	82.8	(71.44+0j)	2017-05-31 12:00:00	12	720	4	0	0
12315	294	2017-05-31 12:34:00	82.2	64.0	82.2	(72.27+0j)	2017-05-31 13:00:00	13	780	4	0	0
12316	318	2017-05-31 13:35:00	83.3	59.0	83.3	(71.53+0j)	2017-05-31 14:00:00	14	840	4	0	0
12317	340	2017-05-31 14:31:00	84.9	56.0	84.9	(71.85+0j)	2017-05-31 15:00:00	15	900	4	0	0
12318	364	2017-05-31 15:34:00	85.3	54.0	85.3	(71.43+0j)	2017-05-31 16:00:00	16	960	4	0	0
12319	388	2017-05-31 16:35:00	84.6	51.0	84.6	(69.64+0j)	2017-05-31 17:00:00	17	1020	4	0	0
12320	410	2017-05-31 17:31:00	84.0	54.0	84.0	(70.3+0j)	2017-05-31 18:00:00	18	1080	4	0	0
12321	434	2017-05-31 18:31:00	78.4	58.0	78.4	(66.8+0j)	2017-05-31 19:00:00	19	1140	4	0	0
12322	458	2017-05-31 19:32:00	78.6	52.0	78.6	(64.83+0j)	2017-05-31 20:00:00	20	1200	4	0	0
12323	482	2017-05-31 20:33:00	77.5	60.0	77.5	(66.68+0j)	2017-05-31 21:00:00	21	1260	4	0	0
12324	506	2017-05-31 21:34:00	75.9	79.0	75.9	(70.92+0j)	2017-05-31 22:00:00	22	1320	4	0	0
12325	530	2017-05-31 22:35:00	73.4	89.0	73.4	(71.12+0j)	2017-05-31 23:00:00	23	1380	4	0	0
12326	552	2017-05-31 23:31:00	74.1	93.0	74.1	(72.8+0j)	2017-06-01 00:00:00	0	0	5	0	0
12327	12	2017-06-01 00:31:00	75.2	94.0	75.2	(74.14+0j)	2017-06-01 01:00:00	1	60	5	0	0
12328	36	2017-06-01 01:32:00	74.1	93.0	74.1	(72.8+0j)	2017-06-01 02:00:00	2	120	5	0	0
12329	62	2017-06-01 02:35:00	73.6	91.0	73.6	(71.81+0j)	2017-06-01 03:00:00	3	180	5	0	0
12330	86	2017-06-01 03:34:00	73.0	93.0	73.0	(71.71+0j)	2017-06-01 04:00:00	4	240	5	0	0
12331	110	2017-06-01 04:35:00	72.7	90.0	72.7	(70.68+0j)	2017-06-01 05:00:00	5	300	5	0	0
12332	132	2017-06-01 05:31:00	72.5	88.0	72.5	(69.98+0j)	2017-06-01 06:00:00	6	360	5	0	0
12333	156	2017-06-01 06:31:00	71.6	84.0	71.6	(68.1+0j)	2017-06-01 07:00:00	7	420	5	0	0
12334	180	2017-06-01 07:32:00	72.1	86.0	72.1	(69.09+0j)	2017-06-01 08:00:00	8	480	5	0	0
12335	204	2017-06-01 08:32:00	73.8	77.0	73.8	(68.37+0j)	2017-06-01 09:00:00	9	540	5	0	0
12336	228	2017-06-01 09:33:00	74.8	76.0	74.8	(69.04+0j)	2017-06-01 10:00:00	10	600	5	0	0
12337	254	2017-06-01 10:35:00	76.1	67.0	76.1	(67.63+0j)	2017-06-01 11:00:00	11	660	5	0	0
12338	280	2017-06-01 11:35:00	77.9	75.0	77.9	(71.69+0j)	2017-06-01 12:00:00	12	720	5	0	0
12339	304	2017-06-01 12:35:00	78.1	69.0	78.1	(70.1+0j)	2017-06-01 13:00:00	13	780	5	0	0
12340	328	2017-06-01 13:35:00	79.5	65.0	79.5	(70.13+0j)	2017-06-01 14:00:00	14	840	5	0	0
12341	350	2017-06-01 14:31:00	82.9	57.0	82.9	(70.45+0j)	2017-06-01 15:00:00	15	900	5	0	0
12342	376	2017-06-01 15:35:00	85.3	57.0	85.3	(72.58+0j)	2017-06-01 16:00:00	16	960	5	0	0
12343	400	2017-06-01 16:35:00	86.7	49.0	86.7	(70.62+0j)	2017-06-01 17:00:00	17	1020	5	0	0
12344	424	2017-06-01 17:35:00	87.3	49.0	87.3	(71.13+0j)	2017-06-01 18:00:00	18	1080	5	0	0
12345	448	2017-06-01 18:32:00	87.1	56.0	87.1	(73.79+0j)	2017-06-01 19:00:00	19	1140	5	0	0
12346	474	2017-06-01 19:34:00	85.1	59.0	85.1	(73.14+0j)	2017-06-01 20:00:00	20	1200	5	0	0
12347	498	2017-06-01 20:33:00	83.7	70.0	83.7	(75.62+0j)	2017-06-01 21:00:00	21	1260	5	0	0
